timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2395220,1.0871,0.0464,-0.0717,21.9422,-3.5191,-1.8484,circular_motion
2395240,1.1225,0.0332,-0.0698,22.1407,-7.3741,-9.4514,circular_motion
2395260,1.0666,0.0317,-0.0883,19.7666,-6.4962,-13.5048,circular_motion
2395280,1.0236,0.0381,-0.0559,18.4613,-4.939,-12.4514,circular_motion
2395300,1.0046,0.0259,-0.0546,20.2552,-5.9008,-10.4132,circular_motion
2395320,0.9992,0.0305,-0.083,21.1483,-5.8169,-9.1232,circular_motion
2395340,0.9912,0.0298,-0.1247,20.7819,-9.5115,-8.627,circular_motion
2395360,0.999,0.0261,-0.1499,18.6063,-13.2367,-9.8025,circular_motion
2395380,1.0112,0.0195,-0.1914,14.1483,-11.1527,-11.1155,circular_motion
2395400,0.968,0.0181,-0.1425,11.8735,-9.4733,-13.0316,circular_motion
2395420,0.927,0.0127,-0.1911,10.3162,-7.7634,-11.9323,circular_motion
2395440,0.9113,0.0107,-0.1638,7.591,-7.2901,-8.5583,circular_motion
2395460,0.9489,-0.0137,-0.1696,6.3239,-10.313,-4.6957,circular_motion
2395480,0.9714,0.0085,-0.1931,4.0338,-11.9237,-1.8178,circular_motion
2395500,1.0319,0.0347,-0.1833,2.8658,-13.1298,-1.0392,circular_motion
2395520,1.0979,0.052,-0.2292,2.446,-9.8932,-3.2758,circular_motion
2395540,1.0515,0.0447,-0.1648,-2.9815,-5.5955,-6.8331,circular_motion
2395560,1.1044,0.0239,-0.1845,-2.5998,5.206,-6.4132,circular_motion
2395580,1.0671,-0.0146,-0.1753,-1.6685,14.1908,-3.8026,circular_motion
2395600,1.0549,-0.0288,-0.2063,-3.8899,9.6412,-2.5048,circular_motion
2395620,1.0187,-0.0225,-0.2832,-12.7601,-6.023,-2.1537,circular_motion
2395640,1.0825,-0.0642,-0.2832,-19.5235,-26.0993,-0.5354,circular_motion
2395660,1.1384,-0.0894,-0.1618,-20.8059,-30.2596,-1.856,circular_motion
2395680,1.1481,-0.1016,-0.1269,-17.7296,-15.9543,-7.7491,circular_motion
2395700,1.0437,-0.0664,-0.3186,-19.6609,4.7251,-11.085,circular_motion
2395720,0.9858,-0.0801,-0.25,-25.7677,8.3816,-7.7567,circular_motion
2395740,0.9938,-0.1079,-0.1435,-28.2105,1.3129,-10.4514,circular_motion
2395760,0.9953,-0.1194,-0.0429,-26.1036,-2.0077,-14.8484,circular_motion
2395780,0.9602,-0.0952,-0.0129,-19.8899,-1.2138,-15.3293,circular_motion
2395800,0.9226,-0.0864,-0.1433,-20.9357,0.6793,-14.0926,circular_motion
2395820,0.9423,-0.0898,-0.1748,-28.6914,1.5954,-10.94,circular_motion
2395840,0.9121,-0.0913,-0.0629,-36.4471,-0.2825,-12.3445,circular_motion
2395860,0.8522,-0.0881,0.0389,-37.1494,-12.0077,-9.688,circular_motion
2395880,0.8378,-0.0891,0.16,-31.4013,-22.397,-2.6804,circular_motion
2395900,0.9172,-0.0713,-0.0051,-28.8746,-26.8703,3.3883,circular_motion
2395920,0.9504,-0.0781,-0.0864,-39.5693,-19.6795,-0.0163,circular_motion
2395940,0.9052,-0.062,-0.0061,-45.1189,-9.0993,1.6249,circular_motion
2395960,0.9125,-0.0808,0.1189,-45.1876,1.6335,5.831,circular_motion
2395980,0.9304,-0.062,0.3116,-35.2029,2.4656,5.1822,circular_motion
2396000,0.9702,-0.0315,0.2413,-22.47,-2.023,-0.9018,circular_motion
2396020,0.9162,-0.0088,0.1309,-15.2029,-7.7634,-2.4361,circular_motion
2396040,0.8732,-0.0017,0.0735,-13.18,-10.1222,-3.8178,circular_motion
2396060,0.7766,0.0208,0.118,-11.5922,-11.313,-2.3064,circular_motion
2396080,0.7246,0.0273,0.127,-4.8746,-15.7482,7.3654,circular_motion
2396100,0.7636,0.0574,-0.1638,-8.4166,-13.3512,20.8845,circular_motion
2396120,0.8525,0.0508,-0.1836,-23.1494,-2.9695,30.6097,circular_motion
2396140,0.9602,0.0007,0.0684,-27.2945,1.6564,33.0448,circular_motion
2396160,1.0336,-0.0195,0.1861,-16.8059,-3.5955,28.5944,circular_motion
2396180,1.1159,-0.0225,0.1788,-3.0196,-6.8627,17.5715,circular_motion
2396200,1.0537,0.0227,0.0415,7.0262,-0.0459,8.0829,circular_motion
2396220,0.9404,0.0254,-0.1867,2.2933,7.2442,9.3807,circular_motion
2396240,0.9287,0.0103,-0.1574,-9.2258,7.6717,15.0448,circular_motion
2396260,1.0144,-0.0024,-0.0371,-13.9891,-0.1146,12.7089,circular_motion
2396280,0.9975,0.0125,-0.0136,-15.5311,-3.5191,4.1745,circular_motion
2396300,0.9829,0.0222,0.0205,-14.6761,1.5648,6.5562,circular_motion
2396320,0.9997,0.0125,0.0545,-11.7448,11.6412,7.7623,circular_motion
2396340,0.9687,0.0256,0.0845,-7.6532,14.3893,6.6326,circular_motion
2396360,0.9367,0.0317,0.0711,-5.8899,9.832,4.8692,circular_motion
2396380,0.8989,0.0701,-0.0036,-7.0196,6.7709,7.6631,circular_motion
2396400,0.8781,0.0681,0.0511,-8.3174,9.2213,16.1593,circular_motion
2396420,0.967,0.0518,0.1333,-1.6838,3.3816,24.8387,circular_motion
2396440,1.1162,0.0317,0.0779,4.3162,-4.1222,22.4723,circular_motion
2396460,1.1525,0.031,0.0205,5.6216,-2.1833,8.8005,circular_motion
2396480,1.0246,0.062,0.0159,1.8048,9.6183,0.3959,circular_motion
2396500,0.9011,0.0662,0.1248,3.0262,14.8625,4.7776,circular_motion
2396520,0.8767,0.0581,0.1365,9.0338,8.3053,12.7089,circular_motion
2396540,0.9365,0.0474,0.1451,15.3926,0.5038,19.9913,circular_motion
2396560,1.0815,0.0481,0.0506,19.0567,-0.3359,19.9455,circular_motion
2396580,1.1174,0.0596,0.0179,20.0872,3.4503,13.4188,circular_motion
2396600,1.0622,0.0647,-0.02,17.3926,8.0305,8.3883,circular_motion
2396620,1.0498,0.0601,-0.0097,16.1254,9.1831,4.9837,circular_motion
2396640,1.007,0.0747,0.0743,17.9804,7.4732,5.0829,circular_motion
2396660,1.0371,0.0652,0.0633,23.0949,0.4503,6.2433,circular_motion
2396680,1.05,0.074,0.0611,26.6521,-4.9924,3.2738,circular_motion
2396700,1.0773,0.064,0.0718,29.675,0.2442,-0.23,circular_motion
2396720,1.0471,0.096,-0.0676,27.1788,12.3282,-2.7491,circular_motion
2396740,0.9824,0.1143,-0.0034,27.4307,11.8931,2.1364,circular_motion
2396760,1.0627,0.1001,0.0879,32.8658,5.3358,6.8539,circular_motion
2396780,1.1516,0.0779,0.035,39.8124,-0.4428,-0.6651,circular_motion
2396800,1.0727,0.0911,-0.0825,39.0567,2.7557,-4.3216,circular_motion
2396820,1.0461,0.1072,-0.1377,33.5071,6.6106,-1.6651,circular_motion
2396840,1.0898,0.0884,-0.133,30.0872,5.5419,-1.6728,circular_motion
2396860,1.0734,0.0679,0.0035,32.2475,5.2366,-4.94,circular_motion
2396880,0.9787,0.0603,0.0476,36.1101,4.0686,-7.459,circular_motion
2396900,0.9548,0.0523,0.1614,42.7513,-2.8703,-1.5201,circular_motion
2396920,1.0605,0.0266,0.0083,48.5681,-4.4886,2.0219,circular_motion
2396940,1.1337,0.0308,-0.1198,47.53,-0.1604,-1.8713,circular_motion
2396960,1.0163,0.0237,-0.0744,46.217,0.2366,-3.5583,circular_motion
2396980,0.9626,0.0234,-0.0481,47.4842,-7.794,4.8539,circular_motion
2397000,1.135,0.0002,-0.0864,51.1559,-14.0382,7.5944,circular_motion
2397020,1.2419,-0.0017,-0.1799,53.9498,-10.5115,-0.1613,circular_motion
2397040,1.2211,0.0249,-0.2649,51.6979,-5.4199,-10.4972,circular_motion
2397060,1.1481,0.0134,-0.2556,42.591,-4.9543,-18.8636,circular_motion
