timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2212428,0.9685,0.0137,-0.0908,3.9651,2.1908,-1.6651,left_tilt
2212448,0.9799,0.0188,-0.0839,3.7132,7.9770,-1.0850,left_tilt
2212468,1.0649,0.0017,-0.0737,3.8200,1.7404,-1.2300,left_tilt
2212488,0.9785,0.0137,-0.0686,2.3926,4.2060,0.0295,left_tilt
2212508,0.9895,0.0090,-0.0678,2.3391,0.9694,-0.5354,left_tilt
2212528,0.9990,0.0169,-0.0483,2.0414,1.8244,-0.2377,left_tilt
2212548,0.9868,0.0007,-0.0937,1.2933,1.4122,-0.3369,left_tilt
2212568,0.9814,0.0261,-0.0608,0.9498,2.3511,-0.1537,left_tilt
2212588,0.9885,0.0100,-0.0703,-0.0349,0.2595,-0.1155,left_tilt
2212608,0.9897,0.0217,-0.0642,0.1178,1.8091,-0.0697,left_tilt
2212628,0.9882,0.0039,-0.0532,2.2246,1.1297,-0.3674,left_tilt
2212648,0.9895,0.0169,-0.0551,2.5987,1.1755,-0.5888,left_tilt
2212668,0.9890,0.0105,-0.0617,2.5147,0.1602,-0.7796,left_tilt
2212688,0.9643,0.0723,-0.0515,1.1712,1.4274,0.0219,left_tilt
2212708,0.9970,0.0203,-0.0642,0.0414,-2.5573,-0.5201,left_tilt
2212728,1.0002,0.0132,-0.0576,-0.2334,-0.6107,-0.2987,left_tilt
2212748,0.9926,0.0205,-0.0693,0.0949,0.0457,-0.2682,left_tilt
2212768,1.1530,0.0269,-0.3166,0.4155,9.2442,0.8539,left_tilt
2212788,0.9814,0.0247,-0.1005,-0.6227,1.5419,0.3654,left_tilt
2212808,0.9819,0.0293,-0.0749,-1.2945,-3.8169,0.4570,left_tilt
2212828,0.9790,0.0134,-0.0730,-0.6685,-1.4657,0.0600,left_tilt
2212848,0.9880,0.0125,-0.0703,-0.0654,-1.5039,-0.1384,left_tilt
2212868,0.9951,0.0068,-0.0554,-0.3555,-1.7482,0.0600,left_tilt
2212888,1.0124,0.0259,-0.0483,-1.9586,-2.8932,1.0295,left_tilt
2212908,1.0197,0.0230,-0.0573,-0.6303,-19.8321,0.4875,left_tilt
2212928,0.9956,0.0061,-0.0835,0.1483,-28.4581,-0.1461,left_tilt
2212948,0.9689,0.0149,-0.1032,-3.7601,-15.5420,1.7471,left_tilt
2212968,0.9907,0.0283,-0.1059,-3.1113,-17.6947,1.5028,left_tilt
2212988,1.0139,0.0181,-0.0983,0.4002,-31.5726,0.7547,left_tilt
2213008,0.9992,0.0000,-0.1069,1.2246,-41.3054,0.4112,left_tilt
2213028,0.9538,0.0073,-0.0996,0.1483,-37.0917,0.5028,left_tilt
2213048,0.9736,0.0071,-0.1408,-1.0273,-32.4810,0.9379,left_tilt
2213068,0.9731,0.0303,-0.1408,-4.1800,-32.0611,2.5410,left_tilt
2213088,0.9865,0.0188,-0.1247,-3.7372,-47.5955,2.5868,left_tilt
2213108,0.9797,0.0085,-0.1628,-0.7372,-64.6947,1.9684,left_tilt
2213128,0.9372,0.0078,-0.2114,-0.8441,-75.5649,2.1440,left_tilt
2213148,0.9338,0.0193,-0.2280,-5.0731,-68.1375,4.2280,left_tilt
2213168,0.9545,0.0242,-0.2436,-7.1265,-64.9390,5.3043,left_tilt
2213188,0.9482,0.0083,-0.2334,-4.9280,-75.1451,4.8463,left_tilt
2213208,0.9255,0.0178,-0.2917,-1.4090,-91.5039,3.0295,left_tilt
2213228,0.8864,0.0220,-0.3523,-2.6456,-90.2291,3.9303,left_tilt
2213248,0.8898,0.0164,-0.3559,-4.4471,-86.3512,5.4036,left_tilt
2213268,0.8730,0.0051,-0.3811,-5.0578,-83.9466,5.7929,left_tilt
2213288,0.8701,0.0056,-0.4060,-4.3326,-85.6184,5.4646,left_tilt
2213308,0.8498,0.0098,-0.4138,-3.5998,-88.3970,5.4188,left_tilt
2213328,0.8142,0.0034,-0.4484,-2.6456,-88.7863,4.6020,left_tilt
2213348,0.8032,0.0078,-0.4770,-0.6990,-93.0611,3.5410,left_tilt
2213368,0.8039,0.0064,-0.5632,-0.3937,-94.1298,3.6020,left_tilt
2213388,0.7690,0.0078,-0.5722,-0.1036,-92.1451,3.1593,left_tilt
2213408,0.7404,0.0046,-0.5752,-0.5922,-84.1298,3.4265,left_tilt
2213428,0.7341,0.0012,-0.5686,0.8811,-86.0535,2.3272,left_tilt
2213448,0.7077,0.0073,-0.6274,0.8200,-88.5802,2.2585,left_tilt
2213468,0.6628,0.0049,-0.6359,0.5071,-81.1451,2.2356,left_tilt
2213488,0.6528,0.0059,-0.6457,0.4155,-77.2825,2.4417,left_tilt
2213508,0.6384,0.0107,-0.6552,0.6292,-81.1756,2.4112,left_tilt
2213528,0.6408,0.0149,-0.6608,1.3162,-89.8779,2.3578,left_tilt
2213548,0.5576,-0.0315,-0.7185,0.8582,-87.8856,1.7089,left_tilt
2213568,0.5541,-0.0117,-0.7158,0.1712,-74.6947,1.8997,left_tilt
2213588,0.5473,0.0068,-0.7209,0.2857,-69.6565,2.1058,left_tilt
2213608,0.5175,0.0147,-0.7197,0.9880,-77.7558,2.1211,left_tilt
2213628,0.4870,-0.0051,-0.7607,0.8124,-77.3359,1.8310,left_tilt
2213648,0.4731,-0.0012,-0.8051,0.3468,-71.7329,1.8310,left_tilt
2213668,0.4682,0.0056,-0.8049,0.4842,-65.9543,1.7394,left_tilt
2213688,0.4270,0.0044,-0.8173,0.5071,-61.6947,1.5028,left_tilt
2213708,0.4182,-0.0024,-0.7983,0.7208,-60.5649,1.6097,left_tilt
2213728,0.3742,0.0000,-0.8142,0.3391,-57.2138,1.4723,left_tilt
2213748,0.3742,0.0027,-0.8349,0.3010,-54.3665,1.4875,left_tilt
2213768,0.3681,0.0034,-0.8418,0.2933,-52.0382,1.3349,left_tilt
2213788,0.3439,-0.0022,-0.8278,0.3544,-52.0917,1.4341,left_tilt
2213808,0.3383,-0.0007,-0.8261,0.6597,-59.8627,1.4036,left_tilt
2213828,0.3010,0.0007,-0.8405,0.4307,-59.1909,1.6631,left_tilt
2213848,0.2751,0.0049,-0.8574,0.2781,-57.9390,1.5333,left_tilt
2213868,0.2580,0.0017,-0.8652,0.3544,-55.0611,1.5257,left_tilt
2213888,0.2587,-0.0029,-0.8505,0.7742,-56.9085,1.7013,left_tilt
2213908,0.2387,0.0066,-0.8615,0.8887,-61.6642,1.6555,left_tilt
2213928,0.1889,-0.0037,-0.8711,0.7055,-58.0001,1.6097,left_tilt
2213948,0.1877,-0.0151,-0.8923,0.7742,-53.9848,1.4036,left_tilt
