timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2458664,1.8732,-0.0850,0.1609,-22.9051,9.2289,23.8768,fall_detection
2458684,1.2739,0.1384,0.2615,-6.7372,34.1755,17.3730,fall_detection
2458704,1.0053,0.4070,-0.5175,7.0491,22.2518,47.1135,fall_detection
2458724,1.6352,-0.0527,-0.3418,0.5529,-7.2825,65.1516,fall_detection
2458744,1.9577,-0.0586,-0.3501,-14.3174,22.0610,14.9455,fall_detection
2458764,1.5554,0.0669,0.0296,-21.6151,25.1144,-29.0010,fall_detection
2458784,1.1240,0.1179,0.3116,-9.2563,15.9618,-22.3293,fall_detection
2458804,1.3041,-0.0220,-0.0705,2.3391,37.4732,-2.6117,fall_detection
2458824,1.1660,0.0413,-0.1687,0.0643,37.2976,-1.3140,fall_detection
2458844,0.5251,0.0654,0.1758,11.8888,-112.8321,22.1822,fall_detection
2458864,1.9577,-0.0325,0.0584,-12.4700,-74.5268,-37.3369,fall_detection
2458884,1.2023,0.1252,-0.0937,-15.5845,-5.9390,-24.8178,fall_detection
2458904,0.8801,0.0054,-0.0012,-12.8975,26.1297,-13.8484,fall_detection
2458924,0.6833,0.0544,0.0230,-6.7067,36.7022,-5.9400,fall_detection
2458944,0.6247,0.0610,0.0205,-0.9433,2.8015,15.8845,fall_detection
2458964,1.0593,-0.0322,0.1365,1.0491,-28.4657,8.9684,fall_detection
2458984,1.1223,0.0117,0.0433,4.1941,-25.5649,-0.8789,fall_detection
2459004,1.1015,-0.0405,0.0015,5.2552,-19.3207,-5.8865,fall_detection
2459024,1.0217,-0.0054,-0.0676,3.5147,-11.9085,-4.9934,fall_detection
2459044,0.9768,0.0403,-0.0749,-0.3784,-3.1833,2.5410,fall_detection
2459064,0.9970,0.0042,-0.0393,-5.2029,-6.5955,-1.6880,fall_detection
2459084,1.0075,0.0115,0.0618,-4.9662,-14.0993,-9.4896,fall_detection
2459104,0.9924,0.0278,0.0032,-2.1800,-14.6107,-10.2071,fall_detection
2459124,0.9912,0.0447,-0.0481,-2.3479,-12.6489,-7.3369,fall_detection
2459144,0.9992,0.0029,-0.0139,-2.4929,1.3969,2.3425,fall_detection
2459164,0.9829,0.0181,-0.0442,-0.9128,1.2900,0.4570,fall_detection
2459184,1.0075,0.0193,-0.0344,-1.5235,0.5343,-0.4056,fall_detection
2459204,0.9504,0.0344,0.0039,-1.4471,0.6488,-0.3293,fall_detection
2459224,1.0300,0.0073,-0.0629,-0.8059,3.5267,1.3043,fall_detection
2459244,0.9716,0.0339,-0.0153,-1.0273,2.6259,-0.3903,fall_detection
2459264,0.9804,0.0391,-0.0036,-0.5082,4.0228,1.5868,fall_detection
2459284,1.0280,-0.0044,-0.0503,-1.7219,3.9160,1.8845,fall_detection
2459304,0.9694,0.0144,-0.0481,-4.4929,2.5114,1.3578,fall_detection
2459324,0.9829,0.1514,-0.3527,-11.1265,9.8549,7.2662,fall_detection
2459344,1.0307,-0.0359,-0.0290,-20.0425,17.7633,24.2280,fall_detection
2459364,1.1123,-0.0471,0.0440,-10.3021,0.7480,8.4952,fall_detection
2459384,0.9729,-0.0061,-0.1469,-14.6914,4.8473,-9.8331,fall_detection
2459404,0.7824,0.0342,-0.0254,-16.8288,14.2595,-5.7491,fall_detection
2459424,0.7165,0.0164,0.0550,-11.4319,2.9465,15.6097,fall_detection
2459444,0.9697,0.0125,-0.1045,-10.1265,4.4198,29.0982,fall_detection
2459464,1.0554,0.0024,0.0323,-8.7143,8.5038,33.6402,fall_detection
2459484,1.0610,0.0002,0.3416,2.7895,-4.3359,21.0677,fall_detection
2459504,1.5512,-0.0693,0.0147,17.4155,-10.1375,10.0219,fall_detection
2459524,1.0642,0.0134,-0.1411,11.7666,-10.3512,-0.5964,fall_detection
2459544,0.9458,-0.0557,-0.0144,-0.5693,-2.8398,-0.7567,fall_detection
2459564,0.9816,-0.0186,0.0100,0.9193,-13.9924,-11.5964,fall_detection
2459584,1.0090,0.0024,-0.0273,0.4613,-12.7940,-12.0926,fall_detection
2459604,1.0036,0.0103,-0.0378,0.3620,0.0839,-0.8025,fall_detection
2459624,0.9868,-0.0359,-0.0217,-0.0273,-0.8398,-0.2606,fall_detection
2459644,1.0068,-0.0139,-0.0232,-0.6456,0.1755,-0.2529,fall_detection
2459664,1.0014,0.0051,-0.0288,-0.6838,-1.3054,-0.0087,fall_detection
2459684,0.9958,-0.0017,-0.0224,-0.2105,-2.9619,-0.0926,fall_detection
2459704,1.0058,0.0064,-0.0293,-0.0578,-2.5039,1.5944,fall_detection
2459724,1.0136,0.0198,-0.0451,1.3010,10.0152,11.5944,fall_detection
2459744,1.0644,-0.0029,-0.1013,1.8964,24.1831,22.9913,fall_detection
2459764,1.1381,-0.0735,-0.0229,2.8658,31.8167,18.2433,fall_detection
2459784,1.1862,-0.0188,0.0096,3.3773,27.4580,3.0371,fall_detection
2459804,1.2597,-0.0691,-0.0207,0.1407,27.4198,-15.1995,fall_detection
2459824,1.1877,-0.0256,0.0030,-1.1189,28.1755,-27.1690,fall_detection
2459844,1.0324,0.0110,0.0931,0.7742,20.0839,-32.9323,fall_detection
2459864,0.9414,0.0593,0.1587,10.2704,13.7328,-17.0697,fall_detection
2459884,0.9692,0.0464,-0.0466,18.3315,7.6641,8.7700,fall_detection
2459904,1.2141,0.0586,-0.2729,8.4002,2.3435,21.8921,fall_detection
2459924,1.3796,0.0256,-0.0371,5.5071,10.1831,19.0142,fall_detection
2459944,1.3408,0.0339,0.0728,11.7971,2.8244,0.5639,fall_detection
2459964,1.1960,0.0706,0.1304,16.9040,-9.8398,-1.5964,fall_detection
2459984,1.2121,0.0344,-0.0376,16.6216,2.2900,8.8616,fall_detection
2460004,1.2897,0.0303,0.0315,18.1407,9.5954,18.0906,fall_detection
2460024,1.3862,-0.0310,-0.0214,17.7666,-1.1069,3.3501,fall_detection
2460044,1.2397,0.0005,0.0174,14.6445,-19.0611,-8.6270,fall_detection
2460064,1.1271,-0.0093,0.0909,16.9193,-34.5802,-7.0316,fall_detection
2460084,1.2773,-0.0046,-0.0549,14.6750,-26.8092,4.2280,fall_detection
2460104,1.4030,-0.0400,-0.0910,6.5147,-10.6642,-4.2987,fall_detection
2460124,1.3049,-0.0286,0.0630,2.3926,-4.1451,-21.5125,fall_detection
2460144,1.1621,-0.0159,0.1009,3.4842,-17.8550,-37.8865,fall_detection
2460164,1.0341,-0.0146,0.1595,10.4918,-22.8474,-36.6728,fall_detection
2460184,0.9934,0.0249,-0.0334,12.5223,-18.1451,-28.6804,fall_detection
2460204,0.9130,0.0129,-0.0498,7.1330,-14.0382,-21.2911,fall_detection
2460224,0.8911,0.0476,0.0079,3.8811,-18.7405,-11.8025,fall_detection
2460244,0.9189,0.0359,0.0911,6.8964,-15.1909,-5.9934,fall_detection
2460264,1.0673,0.0610,0.1082,12.9346,-1.7482,-0.2529,fall_detection
2460284,1.2109,0.0037,0.0340,17.9269,15.2213,-13.7949,fall_detection
2460304,0.9758,0.0588,-0.1838,9.8048,16.3740,-33.1919,fall_detection
2460324,0.7409,0.0466,-0.0512,-0.7143,10.3205,-22.0316,fall_detection
2460344,0.7551,0.0278,0.1038,0.7284,12.6488,-3.4209,fall_detection
2460364,0.9060,0.0149,0.0459,5.3162,9.7404,6.7165,fall_detection
2460384,0.9731,0.0337,-0.1262,-1.5464,-3.6413,-0.9247,fall_detection
2460404,1.0373,0.0291,-0.0017,-7.3632,-12.0688,-11.3140,fall_detection
2460424,1.0151,0.0010,0.1612,-5.6303,-9.2978,-19.0621,fall_detection
2460444,0.8608,0.0139,0.1702,1.7208,-14.7634,-23.3598,fall_detection
2460464,0.7929,0.0449,-0.0380,1.1101,-19.2749,-14.5354,fall_detection
2460484,0.9240,0.0317,-0.0922,-8.6532,-13.7787,-8.4132,fall_detection
2460504,0.9519,0.0281,0.0303,-13.7677,-11.6107,-16.2453,fall_detection
2460524,0.8400,0.0276,0.1392,-9.6761,-21.0306,-23.8255,fall_detection
2460544,0.7458,0.0698,0.1062,-4.5769,-33.7863,-18.0850,fall_detection
2460564,0.8327,0.0652,-0.0412,-4.8517,-32.9237,-9.3445,fall_detection
2460584,0.9748,0.0654,-0.0935,-8.9051,-11.3436,-10.2987,fall_detection
2460604,0.9045,0.0564,0.0003,-8.7677,-0.8703,-18.3064,fall_detection
2460624,0.7277,0.0855,0.0589,-6.7448,-11.1298,-18.1537,fall_detection
2460644,0.7915,0.0669,0.0147,-4.6990,-22.8245,-9.8331,fall_detection
2460664,0.9543,0.0674,-0.1001,-8.0425,-15.3130,-8.6575,fall_detection
2460684,0.9108,0.0867,-0.0144,-12.1723,-15.1222,-14.4743,fall_detection
2460704,0.7827,0.1179,0.0240,-10.6074,-35.6565,-19.2606,fall_detection
2460724,0.7756,0.1423,0.0293,-6.3632,-45.2749,-11.4438,fall_detection
2460744,0.9418,0.0989,-0.1145,-1.3097,-27.1756,-3.9400,fall_detection
2460764,1.0578,0.0710,-0.1711,-2.2105,3.9160,-7.5812,fall_detection
2460784,0.9890,0.1611,-0.1843,-1.8670,11.1984,-22.0316,fall_detection
2460804,0.7927,0.2026,-0.0214,1.6979,-3.8627,-28.5048,fall_detection
2460824,0.7377,0.1643,-0.0341,8.9269,-19.2978,-20.8484,fall_detection
2460844,0.8015,0.1450,-0.2470,6.1178,-11.3207,-8.4438,fall_detection
2460864,0.9040,0.1765,-0.2929,-2.8288,1.8931,-7.7644,fall_detection
