timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2341617,1.0507,0.1731,-0.0825,-2.5998,-1.3512,4.3883,backward_motion
2341637,0.9245,-0.0330,0.0906,0.2323,-1.3741,3.1287,backward_motion
2341657,0.9892,0.0195,0.0013,-0.6227,-4.0535,1.8539,backward_motion
2341677,0.9741,-0.0098,-0.0437,-0.5464,-1.3817,1.5486,backward_motion
2341697,0.9472,0.0505,0.0428,-2.1723,0.0610,3.6173,backward_motion
2341717,0.9956,0.0703,-0.0095,-1.6303,-2.7100,3.8997,backward_motion
2341737,1.0615,0.0242,-0.1333,-2.4395,2.2671,4.0524,backward_motion
2341757,0.9655,0.0064,0.0870,-5.3174,6.3282,4.8387,backward_motion
2341777,1.0683,0.0242,-0.0388,-5.2792,13.0610,6.0371,backward_motion
2341797,0.9538,0.0510,0.1136,-2.7830,4.1526,5.8158,backward_motion
2341817,0.9509,0.0095,0.1233,-1.5311,-3.1985,5.9074,backward_motion
2341837,0.9960,0.0044,-0.0002,-4.0807,0.1908,4.0906,backward_motion
2341857,1.0046,-0.0061,0.0667,-3.1800,-0.4504,2.3120,backward_motion
2341877,0.9396,0.0151,0.1343,0.2017,-6.3741,1.8997,backward_motion
2341897,0.9924,-0.0237,0.1204,0.9804,-3.9390,1.7776,backward_motion
2341917,0.9670,-0.0657,0.0638,-0.4624,-1.7863,2.0524,backward_motion
2341937,1.0268,-0.0557,0.0052,-0.6227,2.6946,2.7394,backward_motion
2341957,0.9123,0.0125,0.2625,0.9956,6.5114,2.8845,backward_motion
2341977,0.8942,-0.0430,0.1053,5.8811,-1.5649,1.9837,backward_motion
2341997,1.1010,-0.0173,-0.0710,4.7437,-0.9085,0.9455,backward_motion
2342017,1.0971,-0.0393,-0.1254,1.3162,4.8091,2.1898,backward_motion
2342037,0.9746,-0.0139,-0.0151,0.2704,-4.6871,1.2662,backward_motion
2342057,1.0021,0.0349,0.0271,-2.0731,-1.4123,1.7165,backward_motion
2342077,1.0183,-0.0486,-0.0681,-3.6227,1.7938,2.0829,backward_motion
2342097,0.8759,0.0496,0.0994,-2.2716,-9.0153,2.0753,backward_motion
2342117,1.0380,0.0149,-0.2097,-1.6074,-5.9390,0.4570,backward_motion
2342137,1.0034,0.0388,0.0042,-1.6761,0.9999,2.0753,backward_motion
2342157,1.0312,0.0378,0.0808,0.7666,3.4503,0.9913,backward_motion
2342177,0.9589,-0.0442,0.1929,9.2781,-7.7940,-1.1690,backward_motion
2342197,0.9052,0.0393,0.0323,12.6368,-8.7711,-0.1384,backward_motion
2342217,0.9929,0.0796,-0.0236,10.9346,5.2824,1.8997,backward_motion
2342237,0.9633,-0.0352,-0.0461,0.3239,6.9770,2.4036,backward_motion
2342257,1.0244,-0.0107,-0.0139,-6.4090,3.7175,2.7776,backward_motion
2342277,1.0107,0.0237,0.1612,-3.7906,-1.2214,1.9761,backward_motion
2342297,0.9931,0.0127,0.1062,3.9040,-8.9085,-0.2529,backward_motion
2342317,1.0202,0.0149,-0.0290,4.4918,-6.4886,-1.0774,backward_motion
2342337,1.0239,0.0212,-0.0305,0.0491,0.4274,1.1364,backward_motion
2342357,0.9812,-0.0244,0.1219,1.7971,-3.0001,-0.1384,backward_motion
2342377,1.0014,-0.0398,0.1397,7.7055,-7.4199,-1.6880,backward_motion
2342397,0.9919,-0.0239,-0.0598,3.0185,-0.2138,0.1593,backward_motion
2342417,0.9836,-0.0098,0.0704,3.7513,-2.6413,-0.3369,backward_motion
2342437,1.0310,0.0085,-0.0004,4.4842,-2.3436,-0.2606,backward_motion
2342457,1.0112,-0.0203,0.0249,4.0338,-0.3817,0.1822,backward_motion
2342477,1.0029,-0.0095,-0.0207,5.6292,-0.6336,-0.1308,backward_motion
2342497,1.0087,-0.0168,-0.0180,1.8964,2.3587,1.1058,backward_motion
2342517,1.0107,-0.0264,0.0154,2.5376,-1.2672,0.2509,backward_motion
2342537,0.9741,-0.0264,0.1309,3.5223,-4.7558,-0.9171,backward_motion
2342557,1.0034,-0.0188,0.0096,1.6368,-3.6871,-0.5048,backward_motion
2342577,0.9631,-0.0642,0.0569,2.9498,-3.8398,-0.9171,backward_motion
2342597,1.0173,-0.0442,0.0118,4.2323,-1.6947,-0.6880,backward_motion
2342617,1.0146,0.0200,-0.1276,2.8353,1.6183,0.3654,backward_motion
2342637,1.0158,-0.0317,-0.0058,0.4231,4.0992,1.5562,backward_motion
2342657,1.0507,-0.0486,0.0100,3.8506,-0.5420,0.8616,backward_motion
2342677,1.0322,-0.0195,-0.0456,7.1559,-6.3588,-1.5659,backward_motion
2342697,0.9833,0.0220,-0.0317,3.1788,-3.5497,-0.9094,backward_motion
2342717,1.0004,0.0415,-0.0307,-1.9280,1.7786,1.9837,backward_motion
2342737,1.0305,0.0132,-0.0095,-0.0273,5.5419,0.0448,backward_motion
2342757,0.9765,-0.0015,-0.0229,-2.2792,10.0381,0.6173,backward_motion
2342777,0.9653,-0.0300,0.0179,-3.7601,7.2213,4.7471,backward_motion
2342797,1.0224,-0.0019,0.0489,-0.9204,0.3740,2.1745,backward_motion
2342817,0.9855,-0.0234,0.0337,0.6979,-3.5039,-1.9171,backward_motion
2342837,0.9462,-0.0730,0.1062,6.3239,-3.5802,1.4494,backward_motion
2342857,1.0124,-0.0229,-0.0388,6.8277,-1.2291,4.3349,backward_motion
2342877,0.9611,-0.0623,-0.0712,2.4765,3.1679,-2.0163,backward_motion
2342897,1.0310,-0.0203,-0.0219,-0.9509,6.4503,3.8310,backward_motion
2342917,1.0107,-0.0698,0.0696,4.1254,-3.4428,-4.2835,backward_motion
2342937,0.9863,-0.0171,0.0188,6.8353,-10.9543,-2.0621,backward_motion
2342957,1.0080,-0.0264,-0.0290,3.8048,-7.5726,-1.3598,backward_motion
2342977,0.9787,-0.0181,0.0357,0.6826,-3.0077,-0.6880,backward_motion
2342997,1.0268,0.0083,0.0140,0.4994,0.1908,0.0219,backward_motion
2343017,0.9777,0.0015,0.0196,0.9575,-1.0306,1.0295,backward_motion
2343037,0.9694,-0.0017,0.0035,0.8048,-1.7176,0.6784,backward_motion
2343057,1.0119,0.0049,-0.0134,0.3697,-1.8398,0.2356,backward_motion
2343077,1.0183,0.0081,0.0169,1.7513,-3.4199,-1.6117,backward_motion
2343097,1.0065,-0.0088,-0.0217,3.7284,-4.0153,-2.0926,backward_motion
2343117,0.9936,0.0269,-0.0100,2.6063,1.2137,0.7013,backward_motion
