timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
1980821,1.0002,-0.0017,-0.0007,0.0414,0.0228,0.0371,idle
1980841,1.0007,0.0120,-0.0031,-0.1113,0.1068,-0.0010,idle
1980861,1.0043,-0.0044,-0.0105,0.0491,0.0610,-0.0774,idle
1980881,0.9980,-0.0054,-0.0017,-0.0273,0.1908,0.1898,idle
1980901,0.9975,0.0005,0.0064,-0.0349,0.0228,0.0982,idle
1980921,0.9934,-0.0015,-0.0083,0.0109,-0.2062,-0.1766,idle
1980941,0.9990,-0.0037,-0.0053,-0.1418,0.0152,-0.0468,idle
1980961,0.9924,0.0054,0.0037,-0.0425,-0.0840,0.0371,idle
1980981,0.9978,0.0007,0.0010,0.0872,0.1297,0.0448,idle
1981001,1.0004,-0.0049,-0.0056,0.0872,-0.1146,0.0448,idle
1981021,1.0002,0.0032,-0.0024,0.0414,-0.1375,-0.0163,idle
1981041,1.0017,-0.0032,-0.0105,-0.0578,0.0839,-0.0468,idle
1981061,0.9936,0.0005,0.0037,-0.1418,0.1068,-0.0087,idle
1981081,1.0009,0.0059,-0.0034,-0.0120,0.1297,-0.0697,idle
1981101,1.0078,-0.0093,-0.0107,-0.0654,0.1450,-0.1461,idle
1981121,0.9990,0.0000,-0.0073,-0.0883,-0.0535,0.0219,idle
1981141,1.0024,0.0010,0.0003,-0.0731,0.0152,-0.0850,idle
1981161,0.9960,-0.0012,0.0025,0.0567,0.0686,0.0677,idle
1981181,0.9987,0.0020,0.0061,-0.0807,0.1068,-0.0926,idle
1981201,1.0002,-0.0017,-0.0022,-0.0196,-0.0230,-0.1690,idle
1981221,0.9963,0.0032,-0.0046,-0.0502,0.0686,0.0219,idle
1981241,1.0004,-0.0019,0.0083,-0.0196,0.0534,-0.0468,idle
1981261,0.9970,-0.0054,-0.0100,-0.0502,0.0686,-0.0239,idle
1981281,1.0024,-0.0039,-0.0009,0.0949,-0.0077,0.0371,idle
1981301,1.0004,-0.0022,-0.0014,-0.1647,0.0381,-0.0010,idle
