timestamp_ms,acc_x_g,acc_y_g,acc_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,label
2165044,1.5759,-0.0913,-1.0805,62.7819,-5.4504,42.9532,shake
2165064,1.6440,-0.0906,-1.7426,21.5987,-11.9085,24.4570,shake
2165084,1.9553,-0.1706,-1.8571,-34.9357,-22.5268,-9.3293,shake
2165104,1.6855,-0.0754,-1.3518,-88.7067,-21.9085,-63.9858,shake
2165124,1.2153,-0.0183,-0.4892,-124.4471,-10.8627,-94.0621,shake
2165144,0.5534,-0.0576,1.0235,-126.3784,0.8625,-97.8026,shake
2165164,0.1831,0.0020,2.0227,-65.0120,124.5954,-54.5888,shake
2165184,-0.6011,0.1965,2.0876,15.4689,209.4045,2.8158,shake
2165204,0.1477,0.0798,1.6851,89.5834,15.0992,54.2356,shake
2165224,0.4113,-0.0498,0.4744,128.1254,10.2824,90.8463,shake
2165244,0.9707,-0.1582,-0.7590,117.7208,-30.6565,123.1287,shake
2165264,1.6171,-0.2451,-1.2119,76.3620,-249.5573,117.4112,shake
2165284,1.9577,-0.1514,-1.9123,-2.0578,-14.4581,34.7929,shake
2165304,1.9577,-0.0420,-1.8200,-84.5464,-28.7940,-53.9400,shake
2165324,1.5478,-0.0757,-0.6613,-126.7754,-25.6718,-100.7644,shake
2165344,0.7431,-0.1792,0.8623,-130.5464,17.2900,-106.6880,shake
2165364,0.0505,-0.0527,1.8279,-66.2258,100.5572,-61.7873,shake
2165384,-0.3375,0.1663,2.0876,13.5987,178.7862,9.2051,shake
2165404,0.4824,0.1187,1.4693,62.2552,0.3358,50.3196,shake
2165424,0.6271,0.0022,0.8775,94.6597,12.4885,56.4112,shake
2165444,0.8776,-0.0242,-0.1779,101.2628,18.0534,76.6936,shake
2165464,1.4274,-0.1643,-0.9643,79.2857,-20.5573,78.6326,shake
2165484,1.9577,0.1262,-1.9123,-13.9357,-249.5573,50.7318,shake
2165504,1.9577,-0.0784,-1.8664,-51.2563,-28.2978,-37.9018,shake
2165524,1.5156,-0.0469,-1.0542,-96.2563,-17.1222,-83.8713,shake
2165544,0.9028,0.0095,-0.0788,-118.6227,4.6106,-98.7262,shake
2165564,0.1435,-0.0986,1.2788,-95.5235,30.9083,-71.0926,shake
2165584,-0.1395,0.0439,1.8538,-27.0425,122.4274,-3.4667,shake
2165604,0.1330,0.0989,2.0435,40.4002,6.9999,56.4875,shake
2165624,0.8120,0.1084,1.0398,80.9422,7.9541,68.9532,shake
2165644,1.1132,0.0356,0.1485,92.8277,26.4351,73.1135,shake
2165664,1.5480,0.0352,-0.5532,77.6674,12.6641,62.3349,shake
2165684,1.8488,0.0322,-0.9629,46.5300,-161.1451,35.8158,shake
2165704,1.9577,-0.0012,-1.6281,-11.4242,-17.8321,-23.3369,shake
2165724,1.9577,-0.0684,-1.0693,-63.1876,-26.7634,-92.1766,shake
2165744,1.1337,-0.1167,-0.4804,-86.0120,-11.0153,-135.5812,shake
2165764,-0.0640,-0.0012,0.3055,-93.0120,-6.7329,-120.5430,shake
2165784,-0.6312,0.1050,1.2356,-62.0044,-8.6489,-51.2148,shake
2165804,-0.4524,0.0789,1.7093,-1.2410,52.5419,35.9303,shake
2165824,0.2722,0.0005,1.5342,59.2475,3.6870,97.6631,shake
2165844,0.9326,-0.0039,0.7320,98.4078,3.6183,105.0448,shake
2165864,1.4067,-0.0496,-0.4030,94.0033,-2.5649,95.9150,shake
2165884,1.7016,-0.0957,-0.9436,63.1178,-69.7710,68.1135,shake
2165904,1.9577,-0.1169,-1.5151,22.7742,-17.3436,29.2433,shake
2165924,1.9577,-0.1077,-1.8557,-34.3555,-12.1222,-24.0926,shake
2165944,1.6530,-0.0845,-1.4043,-88.7067,-6.1680,-77.2300,shake
2165964,0.9934,-0.0481,-0.5766,-120.8441,-9.1604,-96.1537,shake
2165984,0.4245,-0.0054,0.5723,-128.1800,-11.5573,-82.9323,shake
2166004,0.1809,0.1238,1.7859,-85.6914,22.8167,-41.7186,shake
2166024,0.2336,0.1626,2.0876,-8.6303,151.6030,-2.4209,shake
2166044,0.2504,0.0972,1.8521,54.2628,10.5801,28.9532,shake
2166064,0.3525,0.0752,1.1975,102.3468,4.4503,59.1669,shake
2166084,0.7468,-0.0210,0.0599,124.8887,4.2060,86.9074,shake
2166104,1.2263,-0.1902,-0.9060,106.1254,-15.5039,99.7700,shake
2166124,1.4924,-0.2158,-1.2177,70.8277,-249.5573,90.1135,shake
2166144,1.9577,-0.1890,-1.9123,-5.2868,-10.8550,19.9990,shake
2166164,1.9086,-0.0803,-1.7971,-75.9662,2.9770,-46.7186,shake
2166184,1.3359,-0.0032,-0.8686,-118.6303,5.3053,-79.6193,shake
2166204,0.7817,-0.1060,0.5406,-136.7754,3.2060,-84.6422,shake
2166224,0.5832,-0.0569,1.9412,-86.9738,37.0610,-58.3216,shake
2166244,0.3305,0.1489,2.0876,1.5834,233.9618,-31.9705,shake
2166264,0.1171,0.1401,1.7835,64.3162,23.0534,13.1898,shake
2166284,0.1171,0.0195,0.9966,108.5681,7.3893,53.9761,shake
2166304,0.6352,-0.0708,-0.2160,121.0720,-2.7405,94.8463,shake
2166324,1.3361,-0.2246,-1.0983,96.9345,-46.7711,102.2433,shake
2166344,1.9577,-0.3811,-1.9123,33.1941,-78.2520,70.6402,shake
2166364,1.9577,-0.0928,-1.9123,-44.4777,-10.5573,-4.0392,shake
2166384,1.7924,-0.0764,-1.4726,-110.2105,-3.9848,-75.2529,shake
2166404,1.0712,-0.1694,-0.1635,-145.5387,-2.7863,-103.0545,shake
2166424,0.5427,-0.1045,1.6756,-123.1113,11.5114,-81.0163,shake
2166444,0.3720,0.0418,2.0876,-37.3403,206.4809,-52.7720,shake
2166464,-0.2571,0.1714,2.0876,40.0338,5.5114,2.2662,shake
2166484,0.0041,0.0662,1.3924,93.2628,10.2518,41.9837,shake
2166504,0.3581,-0.0532,0.2571,119.1254,-8.4886,86.3120,shake
2166524,1.1162,-0.1301,-0.7763,106.5834,-29.4733,113.6173,shake
2166544,1.6579,-0.2021,-1.2216,66.8200,-249.5573,95.9761,shake
2166564,1.9577,-0.0754,-1.9123,-16.9357,-3.7634,13.9761,shake
2166584,1.9577,-0.0547,-1.8046,-98.5387,-4.8932,-65.8941,shake
2166604,1.4362,-0.1379,-0.6875,-144.0807,2.8167,-107.1308,shake
2166624,0.6523,-0.1777,1.0010,-148.5464,11.3282,-104.0697,shake
2166644,0.4550,-0.0300,2.0535,-76.0120,100.2442,-72.7338,shake
2166664,-0.0931,0.2036,2.0876,14.4765,207.9618,-34.4590,shake
2166684,-0.0418,0.1670,1.7391,72.2857,13.5343,22.2280,shake
2166704,0.1748,0.0476,0.8147,116.3239,2.0763,71.8692,shake
2166724,0.8374,-0.0166,-0.4218,119.7742,-7.7329,107.3578,shake
2166744,1.4882,-0.1101,-1.2014,87.3773,-118.7405,99.5562,shake
2166764,1.6164,-0.0647,-1.8598,19.7971,-104.2749,47.9379,shake
2166784,1.9577,-0.0530,-1.9123,-52.9586,-11.3054,-23.5201,shake
2166804,1.6088,-0.0320,-1.3567,-110.3708,-10.8321,-77.2606,shake
2166824,1.0141,-0.0872,-0.1567,-144.1113,-10.9237,-94.0621,shake
2166844,0.5505,-0.1294,1.6692,-119.5540,8.6183,-74.2224,shake
