acc_x_g_mean,acc_x_g_std,acc_x_g_var,acc_x_g_min,acc_x_g_max,acc_x_g_rms,acc_x_g_energy,acc_y_g_mean,acc_y_g_std,acc_y_g_var,acc_y_g_min,acc_y_g_max,acc_y_g_rms,acc_y_g_energy,acc_z_g_mean,acc_z_g_std,acc_z_g_var,acc_z_g_min,acc_z_g_max,acc_z_g_rms,acc_z_g_energy,gyro_x_dps_mean,gyro_x_dps_std,gyro_x_dps_var,gyro_x_dps_min,gyro_x_dps_max,gyro_x_dps_rms,gyro_x_dps_energy,gyro_y_dps_mean,gyro_y_dps_std,gyro_y_dps_var,gyro_y_dps_min,gyro_y_dps_max,gyro_y_dps_rms,gyro_y_dps_energy,gyro_z_dps_mean,gyro_z_dps_std,gyro_z_dps_var,gyro_z_dps_min,gyro_z_dps_max,gyro_z_dps_rms,gyro_z_dps_energy,acc_mag_mean,acc_mag_std,acc_mag_max,gyro_mag_mean,gyro_mag_std,gyro_mag_max,label,label_id,source_file,window_start,window_end
0.89695406,0.5920632,0.3505388,-0.4715,1.9577,1.0747396,57.75326,0.10135399,0.11197826,0.012539131,-0.2456,0.2905,0.15103564,1.1405882,-0.056502,0.2878735,0.08287116,-0.5976,1.2825,0.29336601,4.303181,-0.97446,12.436795,154.67387,-31.1113,31.3239,12.474914,7781.1733,2.419634,50.072952,2507.3005,-162.2978,129.0381,50.131382,125657.76,9.437746,49.14535,2415.2656,-67.6117,126.8616,50.043346,125216.836,1.0067854991357954,0.5003234475115945,2.048475198775909,52.76799319749697,48.87385993506664,182.46406003939515,fall_detection,2,fall_detection_20260609_091454.csv,260,310
0.912816,0.60453874,0.36546707,-0.4715,1.9577,1.0948517,59.935013,0.06456199,0.116513014,0.013575283,-0.2456,0.2905,0.13320486,0.88717663,-0.033602,0.2844985,0.0809394,-0.5976,1.2825,0.28647596,4.103424,-1.4608722,12.473214,155.58107,-31.1113,31.3239,12.558472,7885.7607,3.578109,49.81989,2482.0215,-162.2978,129.0381,49.94822,124741.23,12.804621,48.310463,2333.901,-67.6117,126.8616,49.978584,124892.945,1.017334856391579,0.5133633890050259,2.048475198775909,51.74793011682057,49.72474813119575,182.46406003939515,fall_detection,2,fall_detection_20260609_091454.csv,270,320
0.94101,0.6022233,0.3626729,-0.4715,1.9577,1.1172165,62.408634,0.030011995,0.10843708,0.0117586,-0.2456,0.2905,0.11251365,0.63296604,-0.016720003,0.28096467,0.078941144,-0.5976,1.2825,0.28146172,3.9610353,-1.3648399,12.480253,155.75671,-31.1113,31.3239,12.554661,7880.975,4.6286464,49.62814,2462.9521,-162.2978,129.0381,49.84352,124218.82,11.787371,48.27807,2330.7717,-67.6117,126.8616,49.696217,123485.69,1.040897630101923,0.5065420340388346,2.048475198775909,49.72007923203928,51.37726431698496,182.46406003939515,fall_detection,2,fall_detection_20260609_091454.csv,280,330
1.07114,0.50847125,0.25854298,-0.4715,1.9577,1.1856997,70.2942,0.036149997,0.10320156,0.010650562,-0.2456,0.2905,0.109349824,0.5978692,-0.026756,0.27135202,0.07363191,-0.5976,1.2825,0.2726679,3.7173898,-2.3765938,11.675939,136.32755,-31.1113,31.3239,11.915358,7098.787,5.7733827,45.510002,2071.1602,-162.2978,129.0381,45.87474,105224.6,18.482485,43.658443,1906.0598,-67.6117,126.8616,47.409515,112383.1,1.1488228363687267,0.4152049643702662,2.048475198775909,41.20294892514185,52.881442806868954,182.46406003939515,fall_detection,2,fall_detection_20260609_091454.csv,290,340
1.081684,0.3742129,0.14003529,-0.3875,1.9577,1.1445853,65.50378,0.025958,0.07797831,0.006080617,-0.0757,0.2598,0.08218537,0.33772177,-0.017284,0.2265967,0.051346064,-0.5908,1.2825,0.22725491,2.5822399,0.56997013,8.514269,72.49277,-21.8288,31.3239,8.533324,3640.8809,1.7759765,34.718903,1205.4021,-162.2978,103.9389,34.764297,60427.816,0.30371007,23.030193,530.38983,-69.1995,61.8921,23.032194,26524.1,1.1251642150518684,0.320125422556086,1.9863215600702722,25.26361974735341,34.257924045737724,171.0448141913107,fall_detection,2,fall_detection_20260609_091454.csv,300,350
1.052354,0.20266974,0.04107502,0.2722,1.5393,1.0716921,57.426197,0.0032340002,0.04266373,0.0018201938,-0.0757,0.1423,0.042786125,0.091532625,-0.018896,0.07105691,0.0050490843,-0.2063,0.2781,0.07352648,0.27030715,2.38234,6.382765,40.73969,-12.6227,17.4155,6.8128724,2320.7617,-0.51837397,14.118773,199.33977,-37.5726,41.4656,14.128286,9980.424,-1.196596,17.282227,298.67532,-69.1995,30.6631,17.3236,15005.356,1.056015001015019,0.20147723849420104,1.5412101543916714,16.670273233121566,16.37781496577827,69.21056603510768,fall_detection,2,fall_detection_20260609_091454.csv,310,360
1.061982,0.14812659,0.021941485,0.7431,1.5141,1.0722626,57.487362,0.018232001,0.04091534,0.001674065,-0.0615,0.1423,0.044793647,0.10032354,-0.029906001,0.07464778,0.0055722906,-0.2063,0.2781,0.080415554,0.32333305,4.0814238,5.905236,34.87181,-7.2792,17.4155,7.178428,2576.4915,-1.388454,14.200631,201.65791,-29.3359,41.4656,14.268347,10179.286,-3.6558304,16.728012,279.82642,-69.1995,26.6097,17.122835,14659.575,1.0661249952635266,0.1469621777000661,1.5161174459783782,17.128238390927326,15.966543596494622,69.21056603510768,fall_detection,2,fall_detection_20260609_091454.csv,320,370
1.0399381,0.16893089,0.028537646,0.7431,1.5141,1.0535696,55.500435,0.030830001,0.03970127,0.001576191,-0.0615,0.1423,0.050266087,0.12633398,-0.022553999,0.08701014,0.007570764,-0.2063,0.2781,0.08988574,0.40397233,2.7235618,7.6932316,59.185814,-16.4242,17.4155,8.161103,3330.1804,-2.721128,14.50984,210.53546,-29.3359,41.4656,14.762791,10896.999,-6.4310985,17.340727,300.70078,-69.1995,26.6097,18.494858,17102.988,1.0453316248827316,0.16702277515365493,1.5161174459783782,20.471154417408528,14.406083140570002,69.21056603510768,fall_detection,2,fall_detection_20260609_091454.csv,330,380
1.018846,0.184151,0.03391159,0.739,1.5141,1.0353544,53.59794,0.044929996,0.035586517,0.0012664002,-0.0439,0.1423,0.057315834,0.16425523,-0.035606,0.0972659,0.009460655,-0.2114,0.2781,0.103578195,0.53642213,0.74340594,8.648902,74.8035,-16.4242,17.4155,8.680792,3767.8074,-7.2857103,16.600494,275.57642,-44.3588,41.4656,18.128927,16432.9,-6.9072785,17.357857,301.2952,-69.1995,26.6097,18.681692,17450.281,1.0261620934497615,0.18155899142373258,1.5161174459783782,24.18085988117593,12.973274147721392,69.21056603510768,fall_detection,2,fall_detection_20260609_091454.csv,340,390
0.977124,0.13361362,0.017852599,0.739,1.259,0.986217,48.6312,0.05402,0.034702938,0.0012042939,-0.0178,0.1409,0.06420635,0.20612273,-0.052761998,0.101504564,0.010303177,-0.2114,0.2781,0.11439845,0.6543503,-1.7878921,9.464481,89.57641,-16.4242,17.4155,9.631872,4638.648,-11.367694,12.388532,153.47572,-44.3588,16.1221,16.81369,14135.01,-7.1494164,10.145751,102.93627,-26.5888,14.6326,12.411704,7702.52,0.986298251746047,0.13057232173278902,1.2590900364946107,21.37702265141942,8.517421469277025,44.84965393367044,fall_detection,2,fall_detection_20260609_091454.csv,350,400
0.911032,0.13317735,0.017736208,0.4826,1.1264,0.9207146,42.385773,0.082270004,0.049071267,0.0024079892,-0.0063,0.2061,0.09579323,0.45881715,-0.079463996,0.086951874,0.007560628,-0.2114,0.1529,0.117792845,0.6937577,-4.452782,7.193309,51.74369,-16.4242,13.4613,8.459962,3578.548,-9.410751,12.669103,160.50616,-44.3588,16.1221,15.781902,12453.422,-7.1674304,12.405186,153.88863,-26.8407,32.0906,14.326921,10263.033,0.9243129716149739,0.12811144486069992,1.1516479019214163,21.22895295949567,8.67361636372742,44.84965393367044,fall_detection,2,fall_detection_20260609_091454.csv,360,410
0.860144,0.15250005,0.023256266,0.4826,1.1264,0.8735582,38.155197,0.092084,0.058643457,0.003439055,-0.0718,0.2061,0.10917197,0.5959259,-0.08886801,0.09055542,0.008200284,-0.2199,0.1529,0.12687713,0.8048903,-4.41324,6.8297973,46.64613,-16.4242,9.2017,8.131594,3306.1406,-6.8367076,12.157238,147.79843,-44.3588,15.1831,13.947724,9726.951,-6.6913996,12.485912,155.898,-26.8407,32.0906,14.165903,10033.641,0.8770930800952124,0.14774307310020773,1.1516479019214163,19.92339726443307,8.02451810047063,44.84965393367044,fall_detection,2,fall_detection_20260609_091454.csv,370,420
0.73075,0.31502295,0.09923946,-0.3572,1.1264,0.7957607,31.661753,0.07960799,0.09257287,0.008569736,-0.1953,0.3003,0.12209493,0.7453586,-0.065795995,0.12709458,0.016153034,-0.2199,0.3069,0.14311586,1.0241075,-1.5717143,7.910496,62.57595,-13.7296,12.8658,8.0651245,3252.3118,-6.30144,17.808084,317.12787,-44.8474,50.1144,18.890104,17841.8,-9.002698,25.41408,645.8755,-76.0697,60.9532,26.961529,36346.203,0.7815325425459066,0.24048121827230143,1.1516479019214163,28.08653382625177,18.9724252039958,82.11385955440164,fall_detection,2,fall_detection_20260609_091454.csv,380,430
0.8626519,0.49926782,0.24926834,-0.3572,1.9577,0.996713,49.671837,0.10007,0.13778608,0.018985001,-0.1953,0.5176,0.17029095,1.4499502,-0.10837999,0.18727422,0.03507163,-0.6423,0.3069,0.21637434,2.3408928,-1.0711,11.196266,125.356384,-46.6227,14.5147,11.247383,6325.1816,10.45932,33.078762,1094.2046,-44.8474,118.1679,34.692966,60180.098,4.9498186,52.900845,2798.4993,-102.2606,175.9455,53.131912,141150.0,0.9269165055585031,0.4583442421621693,2.060606604861782,46.820406462665616,44.282672914621806,190.1968009471768,fall_detection,2,fall_detection_20260609_091454.csv,390,440
0.84125197,0.5004099,0.25041005,-0.3572,1.9577,0.97883356,47.905754,0.092264,0.15382844,0.023663191,-0.3599,0.5176,0.17937626,1.6087921,-0.030908,0.26382813,0.069605276,-0.6423,0.9109,0.26563242,3.5280294,-1.2370499,14.099354,198.79178,-46.6227,16.8811,14.153518,10016.104,6.034589,39.829712,1586.4059,-87.7329,118.1679,40.28427,81141.12,6.642334,59.074665,3489.8162,-126.8026,175.9455,59.446922,176696.84,0.9187500853552926,0.46556385110921417,2.060606604861782,57.32222359369842,45.510918702909564,190.1968009471768,fall_detection,2,fall_detection_20260609_091454.csv,400,450
0.84062,0.51812005,0.26844838,-0.3572,1.9577,0.98746663,48.754517,0.06835601,0.15789105,0.024929583,-0.3599,0.5176,0.17205268,1.4801064,-0.0038820016,0.2657667,0.07063195,-0.6423,0.9109,0.26579508,3.5323513,-0.921018,14.114752,199.22621,-46.6227,16.8811,14.144769,10003.724,7.9336743,40.564133,1645.4487,-87.7329,118.1679,41.3327,85419.6,7.245388,58.576965,3431.261,-126.8026,175.9455,59.023357,174187.83,0.9210294545608799,0.4764916142297657,2.060606604861782,56.50395830149127,46.899101076098844,190.1968009471768,fall_detection,2,fall_detection_20260609_091454.csv,410,460
0.896884,0.51447326,0.2646827,-0.3572,1.9577,1.033965,53.45418,0.054982,0.15313551,0.023450483,-0.3599,0.5176,0.1627068,1.3236753,0.014594,0.2569841,0.066040836,-0.6423,0.9109,0.2573982,3.3126912,-2.12575,13.755704,189.21939,-46.6227,16.8811,13.918988,9686.911,7.3837543,40.595318,1647.9799,-87.7329,118.1679,41.261356,85124.984,8.538516,58.150307,3381.458,-126.8026,175.9455,58.773846,172718.25,0.972329478860754,0.4651734460804639,2.060606604861782,54.2282489963317,49.09073030251077,190.1968009471768,fall_detection,2,fall_detection_20260609_091454.csv,420,470
1.05687,0.37350821,0.13950838,-0.001,1.9577,1.1209294,62.82413,0.060703993,0.13911219,0.019352203,-0.3599,0.5176,0.15178004,1.151859,-0.014758,0.24515958,0.060103223,-0.6423,0.9109,0.24560338,3.0160508,-3.058574,13.076473,170.99414,-46.6227,16.8811,13.429408,9017.45,9.370011,38.24047,1462.3336,-87.7329,118.1679,39.371696,77506.53,14.696232,51.764908,2679.6057,-126.8026,175.9455,53.81064,144779.25,1.0972965073719678,0.3684849349828029,2.060606604861782,44.76874368613446,51.20375293810402,190.1968009471768,fall_detection,2,fall_detection_20260609_091454.csv,430,480
0.9811821,0.23095419,0.05333984,-0.001,1.4777,1.007997,50.802902,0.037304,0.08550332,0.007310817,-0.3599,0.2402,0.093286686,0.43512028,0.03378,0.17570746,0.03087311,-0.176,0.9109,0.17892513,1.60071,-0.36621,10.964067,120.21077,-44.2792,16.8811,10.970182,6017.245,-5.3913603,24.363268,593.56885,-87.7329,44.1373,24.952667,31131.781,0.29592797,28.70802,824.1503,-126.8026,69.3425,28.709541,41211.89,1.0066990334212014,0.20816249784439822,1.478701978087539,24.961489022470495,30.726901162090606,136.21654042428182,fall_detection,2,fall_detection_20260609_091454.csv,440,490
1.03197,0.22199108,0.049280036,-0.001,1.4777,1.0555767,55.71211,0.038976,0.054688092,0.0029907874,-0.1345,0.2402,0.067155905,0.22549579,-0.030219998,0.07078576,0.005010624,-0.1599,0.2532,0.076966695,0.2961936,3.7449284,5.497996,30.22796,-9.6685,14.3162,6.6522512,2212.6223,-3.348306,16.775618,281.42136,-44.2062,44.1373,17.106504,14631.625,-1.7187299,11.092805,123.05033,-24.1384,25.2814,11.225166,6300.2183,1.0423004868518115,0.19566706751131435,1.478701978087539,16.42779546971678,13.893050756588812,50.325100298260715,fall_detection,2,fall_detection_20260609_091454.csv,450,500
1.071204,0.12112638,0.014671601,0.8374,1.4777,1.0780305,58.107483,0.043295998,0.02779394,0.0007725031,-0.0144,0.1182,0.05144946,0.13235234,-0.060036,0.053663358,0.002879756,-0.2028,0.0203,0.080523774,0.32420388,5.3527126,5.0693674,25.698484,-2.8593,18.0185,7.372246,2717.5005,-5.6770043,14.394496,207.2015,-37.2825,25.8015,15.473521,11971.493,-3.757816,11.181768,125.03195,-23.6346,25.2814,11.796319,6957.6567,1.0755421137079897,0.12037399071456413,1.478701978087539,17.040316009108068,11.939876144204147,41.88122269155952,fall_detection,2,fall_detection_20260609_091454.csv,460,510
1.046628,0.15019451,0.022558391,0.7497,1.4777,1.0573498,55.899433,0.050482,0.03228836,0.0010425382,-0.0144,0.1182,0.059924707,0.17954853,-0.071542,0.06608811,0.0043676384,-0.2483,0.0508,0.09739557,0.4742948,4.158208,6.9876113,48.826714,-12.1723,18.0185,8.131261,3305.8706,-7.194408,14.627959,213.97719,-37.2825,25.8015,16.301434,13286.836,-8.111253,13.248257,175.51631,-33.5125,25.2814,15.534115,12065.437,1.0533438347790574,0.1467385325432616,1.478701978087539,21.84573865544995,9.794208149910826,41.88122269155952,fall_detection,2,fall_detection_20260609_091454.csv,470,520
0.993572,0.20684451,0.042784654,0.4763,1.4777,1.0148743,51.498497,0.073922,0.043229956,0.001868829,-0.0017,0.1926,0.08563464,0.36666456,-0.099654,0.08740859,0.0076402617,-0.3938,0.0567,0.13255633,0.8785591,1.4998859,9.729159,94.65654,-20.8288,18.0185,9.844095,4845.3105,-11.38082,14.280282,203.92645,-43.9008,18.2595,18.2606,16672.475,-12.804843,13.308476,177.11554,-48.2071,25.2814,18.468338,17053.977,1.007626981302924,0.19890276456187633,1.478701978087539,25.887243082617573,10.064089473741207,52.61311569694385,fall_detection,2,fall_detection_20260609_091454.csv,480,530
0.937248,0.18165252,0.032997638,0.4763,1.2714,0.9546892,45.571575,0.104312,0.06220149,0.003869025,0.0134,0.2361,0.12144965,0.7375009,-0.12816001,0.10563471,0.011158693,-0.4289,0.0567,0.16608335,1.379184,-0.98575807,9.878068,97.57623,-20.8288,18.0185,9.927132,4927.3975,-9.589828,17.659096,311.8437,-43.9008,44.6335,20.094986,20190.424,-12.707285,12.592903,158.5812,-48.2071,17.0448,17.890118,16002.817,0.9610831208657089,0.17344850990143812,1.272347303215596,26.80253493326378,10.199847568977434,52.61311569694385,fall_detection,2,fall_detection_20260609_091454.csv,490,540
0.8914139,0.17084438,0.029187799,0.4763,1.1667,0.90763795,41.190334,0.137388,0.07342976,0.00539193,0.0134,0.2605,0.15577996,1.2133697,-0.138042,0.104098946,0.01083659,-0.4289,0.0567,0.17289357,1.4946092,-4.791706,9.114653,83.0769,-20.8288,18.0185,10.297443,5301.867,-5.8710504,16.351217,267.36234,-43.9008,44.6335,17.3733,15091.579,-12.432018,13.279005,176.33197,-48.2071,17.0448,18.190302,16544.354,0.9223305175756336,0.16514451595092103,1.2218641863971627,24.853107061159204,11.003591776540896,52.61311569694385,fall_detection,2,fall_detection_20260609_091454.csv,500,550
0.79113805,0.22369319,0.050038643,0.2097,1.1489,0.82215446,33.796898,0.14403999,0.08152622,0.0066465246,-0.0984,0.2605,0.16551146,1.3697022,-0.104326,0.13983566,0.01955401,-0.4289,0.3374,0.17446469,1.5218964,-2.6257477,12.878468,165.85492,-20.8288,34.6063,13.143419,8637.474,-2.1263223,17.297329,299.1976,-43.9008,44.6335,17.42753,15185.941,-14.499042,14.198357,201.59334,-48.2071,17.0448,20.29324,20590.777,0.8293533905575079,0.21434296062797528,1.2218641863971627,27.26657076516421,12.0340345990317,52.61311569694385,fall_detection,2,fall_detection_20260609_091454.csv,510,560
0.7138541,0.3047022,0.09284342,0.0913,1.2702,0.77616423,30.121548,0.15386601,0.11606072,0.013470091,-0.137,0.4919,0.19272995,1.8572419,-0.12020999,0.16374516,0.026812477,-0.4795,0.3374,0.20313276,2.063146,-0.55155206,16.898409,285.55624,-29.9586,45.1941,16.907408,14293.022,4.423146,32.008503,1024.5442,-95.1527,141.0305,32.312668,52205.42,-6.3503404,26.50171,702.34064,-48.2071,88.144,27.251925,37133.37,0.7756061753025635,0.2815559834784707,1.4440546734801976,36.67870864830665,26.968660122387156,166.6600430491364,fall_detection,2,fall_detection_20260609_091454.csv,520,570
0.87071395,0.49577102,0.2457889,0.0913,1.9577,1.001964,50.19659,0.16033399,0.12892152,0.016620759,-0.137,0.4919,0.20573708,2.1163876,-0.091166,0.17308334,0.029957842,-0.4795,0.3374,0.19562486,1.9134542,0.11669603,17.343218,300.78723,-32.7448,45.1941,17.34361,15040.042,13.885437,37.760338,1425.843,-95.1527,141.0305,40.232433,80932.43,11.325384,49.522068,2452.435,-45.1766,166.7547,50.80059,129034.99,0.931459375083989,0.4657381680388078,1.9820640428603715,51.80048999965321,42.62462027136695,181.41233860225717,fall_detection,2,fall_detection_20260609_091454.csv,530,580
0.829356,0.54783285,0.30012083,-0.5513,1.9577,0.9939579,49.397614,0.14907199,0.14630382,0.021404808,-0.137,0.5283,0.20887142,2.1813636,0.0054779984,0.31078827,0.09658936,-0.4795,1.4336,0.31083655,4.8309684,0.42295414,17.446405,304.37704,-32.7448,45.1941,17.451532,15227.798,9.840857,41.21148,1698.386,-95.1527,141.0305,42.370132,89761.414,12.221724,50.16632,2516.66,-45.1766,166.7547,51.633617,133301.52,0.9452573608250571,0.484445425621966,1.9820640428603715,55.19189730799638,41.468893809801365,181.41233860225717,fall_detection,2,fall_detection_20260609_091454.csv,540,590
0.85374606,0.54616606,0.29829738,-0.5513,1.9577,1.0134987,51.35898,0.098593995,0.15911855,0.02531871,-0.2883,0.5283,0.18718837,1.7519745,0.028728003,0.30597374,0.09361993,-0.4795,1.4336,0.3073194,4.722261,1.995012,16.576593,274.78348,-32.7448,45.1941,16.696213,13938.177,10.500397,40.91935,1674.3933,-95.1527,141.0305,42.245132,89232.57,14.328596,49.071266,2407.989,-45.1766,166.7547,51.120422,130664.88,0.9629881307226057,0.47887176538963067,1.9820640428603715,51.89543983867153,44.537357091318555,181.41233860225717,fall_detection,2,fall_detection_20260609_091454.csv,550,600
0.95636994,0.51391613,0.2641098,-0.5513,1.9577,1.0857041,58.93767,0.07857201,0.1584687,0.025112329,-0.2883,0.5283,0.17687818,1.5642945,0.0150419995,0.30115524,0.09069449,-0.4795,1.4336,0.3015307,4.5460377,-2.300258,13.857189,192.02168,-32.7448,45.1941,14.046811,9865.6455,10.070475,40.760674,1661.4325,-95.1527,141.0305,41.98627,88142.35,18.819433,46.35511,2148.7961,-45.1766,166.7547,50.029663,125148.36,1.0565200644023598,0.42979688262623955,1.9820640428603715,47.77123413459288,46.70156455210797,181.41233860225717,fall_detection,2,fall_detection_20260609_091454.csv,560,610
1.0808079,0.4226284,0.17861477,-0.5513,1.9577,1.1605002,67.33803,0.066518,0.12950611,0.016771834,-0.2883,0.5283,0.1455901,1.0598239,0.046557993,0.27486962,0.07555331,-0.3151,1.4336,0.27878478,3.8860478,-3.008042,8.461135,71.5908,-32.7448,15.0796,8.979928,4031.9553,5.29047,31.947104,1020.61743,-67.8092,88.3435,32.382195,52430.32,15.007683,43.16097,1862.8693,-39.7186,166.7547,45.69573,104404.984,1.1555548789642893,0.3322214112633726,1.9820640428603715,36.902272412506,43.07630001405411,181.41233860225717,fall_detection,2,fall_detection_20260609_091454.csv,570,620
1.02704,0.31428984,0.0987781,-0.5513,1.4709,1.0740527,57.67946,0.043676,0.104227506,0.010863373,-0.2883,0.5283,0.1130087,0.6385483,0.03802,0.26863623,0.07216542,-0.291,1.4336,0.27131337,3.6805475,0.73622984,7.526068,56.641705,-19.6074,16.0109,7.561993,2859.187,-5.0469365,21.116968,445.92636,-67.8092,42.1297,21.711702,23569.898,-2.218426,15.019012,225.57074,-34.9018,37.1669,15.181969,11524.608,1.0959847832834497,0.19694804292282223,1.6338051566817873,21.49013570215415,17.24087915019996,67.86670552052752,fall_detection,2,fall_detection_20260609_091454.csv,580,630
1.074402,0.16360927,0.026767991,0.7602,1.4709,1.0867878,59.055386,0.036553998,0.06762772,0.004573508,-0.2883,0.1631,0.07687459,0.29548514,-0.031225998,0.07431728,0.0055230577,-0.2285,0.282,0.08061092,0.32490605,2.1415758,7.658177,58.647675,-7.9509,18.8888,7.9519825,3161.7014,-3.5878482,14.670191,215.21451,-41.0001,29.9541,15.102556,11404.36,-10.27461,17.64579,311.37393,-51.9934,16.144,20.419146,20847.074,1.0801615940246316,0.1636044137368154,1.4748760320786287,21.35397550964027,15.883024037993627,57.83369053743674,fall_detection,2,fall_detection_20260609_091454.csv,590,640
1.045862,0.18499976,0.034224913,0.7355,1.4709,1.062098,56.40261,0.066082,0.05248704,0.0027548897,-0.0496,0.1631,0.08439028,0.35608602,-0.046146,0.0670281,0.0044927658,-0.2285,0.1009,0.08137702,0.33111098,0.971194,8.698879,75.6705,-12.5235,18.8888,8.752927,3830.686,-5.6905913,15.012469,225.37424,-41.0001,29.9541,16.054815,12887.8545,-12.551255,17.302202,299.36618,-51.9934,16.144,21.375221,22845.006,1.0528675756385746,0.18238980555105186,1.4748760320786287,24.7150195639159,13.432748570015539,57.83369053743674,fall_detection,2,fall_detection_20260609_091454.csv,600,650
1.015796,0.2060652,0.042462863,0.6645,1.4709,1.0364865,53.715214,0.105752,0.058915574,0.0034710448,0.0142,0.2625,0.12105589,0.73272645,-0.061522003,0.08377226,0.007017791,-0.2771,0.1009,0.10393626,0.54013735,-0.28315994,9.99984,99.996796,-19.7372,18.8888,10.003848,5003.849,-11.099753,13.258913,175.79878,-41.0001,29.9541,17.291712,14950.164,-15.802396,16.605993,275.759,-51.9934,16.144,22.923237,26273.738,1.0297274599988808,0.1985522992167388,1.4748760320786287,27.910285034877734,12.065281134448561,57.83369053743674,fall_detection,2,fall_detection_20260609_091454.csv,610,660
0.958258,0.21076429,0.044421583,0.6403,1.4709,0.98116255,48.134,0.151874,0.08632169,0.0074514337,0.0142,0.3196,0.17469157,1.5258573,-0.08491599,0.07993328,0.006389329,-0.2771,0.0625,0.116619274,0.68000275,-2.037514,10.228222,104.61653,-19.7372,18.8888,10.42919,5438.4004,-9.901429,13.37124,178.79004,-41.0001,22.8091,16.638159,13841.415,-18.887894,14.558026,211.93613,-51.9934,16.144,23.847195,28434.434,0.9836634145326699,0.19799863865675613,1.4748760320786287,28.447829473347298,12.041841383283247,57.83369053743674,fall_detection,2,fall_detection_20260609_091454.csv,620,670
0.87553,0.11692232,0.013670828,0.6403,1.1403,0.8833027,39.01118,0.20688002,0.09155536,0.008382383,0.0725,0.345,0.22623377,2.5590858,-0.102180004,0.079686016,0.006349861,-0.2771,0.0625,0.1295786,0.83953065,-5.197666,7.9780707,63.649612,-19.7372,18.8888,9.521835,4533.267,-6.4441776,12.158246,147.82294,-33.2443,22.8091,13.760464,9467.518,-16.809418,14.358362,206.16255,-51.9934,3.4265,22.106993,24435.955,0.9143834019535343,0.109995149128865,1.1554746297517742,24.151751359001974,13.617184262656737,57.83369053743674,fall_detection,2,fall_detection_20260609_091454.csv,630,680
0.83630395,0.12945184,0.016757779,0.4724,1.0935,0.8462637,35.808113,0.246058,0.08376929,0.007017294,0.0967,0.3508,0.2599266,3.3780916,-0.09462,0.077117905,0.005947171,-0.2771,0.0625,0.12206603,0.7450058,-4.3929415,8.636629,74.59136,-19.7372,23.591,9.68965,4694.4653,-4.8582244,11.453861,131.19093,-33.2443,22.8091,12.441595,7739.6646,-10.583462,10.619581,112.775505,-31.0774,15.8158,14.992838,11239.26,0.8858451781868132,0.11790855474974203,1.0996241312375787,19.51177572024498,9.631115398107251,44.80887007580084,fall_detection,2,fall_detection_20260609_091454.csv,640,690
0.739434,0.24712466,0.061070595,0.0295,1.0935,0.7796366,30.391663,0.23519798,0.1114247,0.012415464,-0.1084,0.3508,0.2602567,3.386678,-0.079372,0.10151535,0.0103053665,-0.2771,0.2644,0.12886147,0.83026403,2.571486,15.261077,232.90048,-19.7372,42.1483,15.476209,11975.651,1.529712,21.61246,467.0984,-33.2443,91.0992,21.666527,23471.92,-7.8385744,16.042591,257.36475,-31.0774,52.0982,17.855194,15940.398,0.7990135278037933,0.23183929258548208,1.0996241312375787,25.32028551186292,19.66322938837221,108.10806241710189,fall_detection,2,fall_detection_20260609_091454.csv,650,700
0.771914,0.37906596,0.143691,0.0295,1.852,0.8599664,36.97711,0.23466599,0.12017123,0.014441123,-0.1084,0.4585,0.2636461,3.475463,-0.086418,0.13903077,0.019329555,-0.4204,0.2644,0.1636998,1.3398812,0.970572,17.963827,322.6991,-36.4319,42.1483,17.990028,16182.056,13.766658,31.315899,980.6855,-27.1222,113.8702,34.20828,58510.32,9.020968,37.394836,1398.3738,-28.9629,103.8234,38.46754,73987.58,0.8379504314049733,0.36563395125209486,1.8616553091267998,38.884935603069664,38.23036581118111,150.04722664994512,fall_detection,2,fall_detection_20260609_091454.csv,660,710
0.901036,0.53495234,0.28617403,0.0295,1.9577,1.047874,54.901993,0.19738,0.14296772,0.020439768,-0.2051,0.4585,0.24371836,2.9699318,-0.045414,0.2272667,0.05165015,-0.8552,0.6795,0.23175976,2.6856294,-0.67064613,20.469881,419.01602,-36.4319,42.1483,20.480865,20973.291,13.264673,36.418087,1326.277,-92.9695,113.8702,38.758595,75111.43,17.794249,42.346878,1793.2582,-77.1537,103.8234,45.93358,105494.68,0.972834084136307,0.5145337397515084,2.14616456498564,47.998377584135866,41.56613582914249,150.04722664994512,fall_detection,2,fall_detection_20260609_091454.csv,670,720
0.92500407,0.53675526,0.2881062,0.0295,1.9577,1.069457,57.186928,0.13824001,0.14090198,0.01985337,-0.2051,0.4585,0.19739217,1.9481834,-0.022833997,0.2270157,0.051536128,-0.8552,0.6795,0.22816117,2.6028762,-0.7059139,20.514769,420.8557,-36.4319,42.1483,20.52691,21067.701,10.633073,38.966915,1518.4204,-92.9695,113.8702,40.391613,81574.12,17.348446,42.979893,1847.2711,-77.1537,103.8234,46.349106,107411.98,0.9845904299378906,0.515113053100695,2.14616456498564,51.299349298335116,39.61632034636488,150.04722664994512,fall_detection,2,fall_detection_20260609_091454.csv,680,730
